"";"ano";"uf";"divisao";"percentual";"vinculos"
"14732";2006;"SP";35;0,0850794022396504;51258
"14731";2006;"SP";36;0,506739376479062;116628
"7752";2006;"TO";1;0,832694823397496;21404
"7773";2006;"TO";5;0,830188679245283;106
"7754";2006;"TO";10;0,939393939393939;66
"7757";2006;"TO";11;0;0
"7755";2006;"TO";13;0,58974358974359;39
"7756";2006;"TO";14;0,553101997896951;951
"7764";2006;"TO";15;0,74019506121602;9638
"7768";2006;"TO";16;0;0
"7770";2006;"TO";17;0,913385826771654;127
"7753";2006;"TO";18;0,946564885496183;524
"7774";2006;"TO";19;0,846341463414634;820
"7765";2006;"TO";20;0,66504854368932;206
"7758";2006;"TO";21;0,956521739130435;23
"7759";2006;"TO";23;0,909090909090909;55
"7769";2006;"TO";24;0,618528610354223;367
"7767";2006;"TO";26;0,876009834913944;2847
"7772";2006;"TO";27;0,595505617977528;89
"7766";2006;"TO";28;0,844086021505376;558
"7760";2006;"TO";29;0,827586206896552;58
"7761";2006;"TO";31;0,679245283018868;106
"7771";2006;"TO";34;0,774468085106383;235
"7763";2006;"TO";35;0,833333333333333;6
"7762";2006;"TO";36;0,905109489051095;411
"7775";2007;"AC";1;0,842668024439919;3928
"7796";2007;"AC";5;1;6
"7777";2007;"AC";10;0;0
"7780";2007;"AC";11;0;0
"7778";2007;"AC";13;0;0
"7779";2007;"AC";14;0,974248927038627;466
"7787";2007;"AC";15;0,780056800252446;3169
"7791";2007;"AC";16;0,333333333333333;9
"7793";2007;"AC";17;0,923566878980892;157
"7776";2007;"AC";18;0,990825688073395;109
"7797";2007;"AC";19;0,768211920529801;151
"7788";2007;"AC";20;0,82279792746114;1930
"7781";2007;"AC";21;0,859375;64
"7782";2007;"AC";23;0,663346613545817;502
"7792";2007;"AC";24;0,890243902439024;82
"7790";2007;"AC";26;0,938704028021016;1142
"7795";2007;"AC";27;0,636363636363636;66
"7789";2007;"AC";28;0,877470355731225;253
"7783";2007;"AC";29;0,8125;16
"7784";2007;"AC";31;0,90625;64
"7794";2007;"AC";34;0,836363636363636;55
"7786";2007;"AC";35;0;0
"7785";2007;"AC";36;0,905044510385757;337
"7798";2007;"AL";1;0,914943234120896;16295
"7819";2007;"AL";5;0,9375;496
"7800";2007;"AL";10;1;1
"7803";2007;"AL";11;0,0415512465373961;722
"7801";2007;"AL";13;0,685714285714286;70
"7802";2007;"AL";14;0,823529411764706;476
"7810";2007;"AL";15;0,748083289457551;138649
"7814";2007;"AL";16;0,728682170542636;258
"7816";2007;"AL";17;0,617511520737327;1085
"7799";2007;"AL";18;0,961369622475856;1139
"7820";2007;"AL";19;0,967479674796748;123
"7811";2007;"AL";20;0,933174224343675;419
"7804";2007;"AL";21;0,827380952380952;168
"7805";2007;"AL";23;0,874618359454508;4913
"7815";2007;"AL";24;0,700140845070423;7100
"7813";2007;"AL";26;0,894550958627649;1982
"7818";2007;"AL";27;0,646511627906977;215
"7812";2007;"AL";28;0,703514376996805;1565
"7806";2007;"AL";29;0,368983957219251;1122
"7807";2007;"AL";31;0,757894736842105;95
"7817";2007;"AL";34;0,851485148514851;101
"7809";2007;"AL";35;0,7125;80
"7808";2007;"AL";36;0,915778251599147;938
"7821";2007;"AM";1;0,72174913693901;4345
"7842";2007;"AM";5;0,794701986754967;151
"7823";2007;"AM";10;0;0
"7826";2007;"AM";11;0,00107296137339056;932
"7824";2007;"AM";13;0,116912599318956;881
"7825";2007;"AM";14;0,689189189189189;74
"7833";2007;"AM";15;0,651551312649165;12570
"7837";2007;"AM";16;0,333333333333333;42
"7839";2007;"AM";17;0,900240384615385;832
"7822";2007;"AM";18;0,922831632653061;1568
"7843";2007;"AM";19;0,535714285714286;28
"7834";2007;"AM";20;0,741644761547127;2663
"7827";2007;"AM";21;0,567235113223372;3577
"7828";2007;"AM";23;0;429
"7838";2007;"AM";24;0,426855426855427;2331
"7836";2007;"AM";26;0,685655456417296;2914
"7841";2007;"AM";27;0,484089723526343;1917
"7835";2007;"AM";28;0,543574383112252;7011
"7829";2007;"AM";29;0,520539789640802;5039
"7830";2007;"AM";31;0,716878402903811;6612
"7840";2007;"AM";34;0,33290676416819;5470
"7832";2007;"AM";35;0,231610337972167;18108
"7831";2007;"AM";36;0,704010184595799;1571
"7844";2007;"AP";1;0,879206212251941;1159
"7865";2007;"AP";5;1;13
"7846";2007;"AP";10;0;0
"7849";2007;"AP";11;0;0
"7847";2007;"AP";13;0,252886836027714;1732
"7848";2007;"AP";14;0,8125;32
"7856";2007;"AP";15;0,723346090759978;1829
"7860";2007;"AP";16;0;2
"7862";2007;"AP";17;0,615384615384615;13
"7845";2007;"AP";18;0,932038834951456;103
"7866";2007;"AP";19;1;10
"7857";2007;"AP";20;0,618852459016393;488
"7850";2007;"AP";21;0,166666666666667;6
"7851";2007;"AP";23;0;0
"7861";2007;"AP";24;0,9375;96
"7859";2007;"AP";26;0,887978142076503;732
"7864";2007;"AP";27;0,272727272727273;88
"7858";2007;"AP";28;0,693181818181818;264
"7852";2007;"AP";29;0,709677419354839;31
"7853";2007;"AP";31;1;2
"7863";2007;"AP";34;0,555555555555556;27
"7855";2007;"AP";35;0,866666666666667;15
"7854";2007;"AP";36;0,8;260
"7867";2007;"BA";1;0,854674447174447;162800
"7888";2007;"BA";5;0,876574307304786;1985
"7869";2007;"BA";10;0,746987951807229;249
"7872";2007;"BA";11;0,0252918287937743;7196
"7870";2007;"BA";13;0,231605886116443;4689
"7871";2007;"BA";14;0,566679188580015;5324
"7879";2007;"BA";15;0,728814562092019;50707
"7883";2007;"BA";16;0,702197802197802;910
"7885";2007;"BA";17;0,827490561676554;12979
"7868";2007;"BA";18;0,931707633439263;15419
"7889";2007;"BA";19;0,926320771727371;44368
"7880";2007;"BA";20;0,892396907216495;4656
"7873";2007;"BA";21;0,438614365766684;5889
"7874";2007;"BA";23;0,14207650273224;2196
"7884";2007;"BA";24;0,299147282324961;17239
"7882";2007;"BA";26;0,83627938905097;17481
"7887";2007;"BA";27;0,15975975975976;4995
"7881";2007;"BA";28;0,504136924075276;12328
"7875";2007;"BA";29;0,279171020550331;17226
"7876";2007;"BA";31;0,678361075544174;3905
"7886";2007;"BA";34;0,158067158067158;8547
"7878";2007;"BA";35;0,595454545454545;660
"7877";2007;"BA";36;0,774926253687316;10170
"7890";2007;"CE";1;0,892891729614565;36141
"7911";2007;"CE";5;0,912668277528478;2897
"7892";2007;"CE";10;1;8
"7895";2007;"CE";11;0,0194174757281553;515
"7893";2007;"CE";13;0,727272727272727;55
"7894";2007;"CE";14;0,833778116660313;2623
"7902";2007;"CE";15;0,802342114617481;50638
"7906";2007;"CE";16;0,43298969072165;97
"7908";2007;"CE";17;0,832101120915812;20965
"7891";2007;"CE";18;0,949206513132982;58098
"7912";2007;"CE";19;0,947267117665374;70658
"7903";2007;"CE";20;0,961328976034858;1836
"7896";2007;"CE";21;0,800510576221736;2742
"7897";2007;"CE";23;0,111374407582938;844
"7907";2007;"CE";24;0,760831455046331;7986
"7905";2007;"CE";26;0,902586470768289;13068
"7910";2007;"CE";27;0,784347826086957;3450
"7904";2007;"CE";28;0,822185521607487;10899
"7898";2007;"CE";29;0,742681047765794;4543
"7899";2007;"CE";31;0,732055063913471;2034
"7909";2007;"CE";34;0,703507928880346;2081
"7901";2007;"CE";35;0,884650317892825;1101
"7900";2007;"CE";36;0,900536978276788;8194
"7913";2007;"DF";1;0,775131164742917;9530
"7934";2007;"DF";5;0,605263157894737;38
"7915";2007;"DF";10;1;3
"7918";2007;"DF";11;0;81
"7916";2007;"DF";13;0,224299065420561;107
"7917";2007;"DF";14;0,572916666666667;480
"7925";2007;"DF";15;0,767987987987988;16650
"7929";2007;"DF";16;0,257142857142857;70
"7931";2007;"DF";17;0,883928571428571;224
"7914";2007;"DF";18;0,842240824211204;1553
"7935";2007;"DF";19;0,928571428571429;98
"7926";2007;"DF";20;0,745152354570637;722
"7919";2007;"DF";21;0,390697674418605;430
"7920";2007;"DF";23;0,148936170212766;94
"7930";2007;"DF";24;0,30958230958231;1628
"7928";2007;"DF";26;0,432052483598875;2134
"7933";2007;"DF";27;0,592720970537262;577
"7927";2007;"DF";28;0,688376300316599;2211
"7921";2007;"DF";29;0,497201492537313;1072
"7922";2007;"DF";31;0,502692998204668;557
"7932";2007;"DF";34;0,415730337078652;178
"7924";2007;"DF";35;0,756756756756757;111
"7923";2007;"DF";36;0,749881122206372;2103
"7936";2007;"ES";1;0,879852546306831;65919
"7957";2007;"ES";5;0,867069486404834;331
"7938";2007;"ES";10;1;2
"7941";2007;"ES";11;0,0170904543559817;2399
"7939";2007;"ES";13;0,0556935083362895;2819
"7940";2007;"ES";14;0,347065965196277;12355
"7948";2007;"ES";15;0,687945514856377;28338
"7952";2007;"ES";16;0,5;4
"7954";2007;"ES";17;0,804106073567151;3507
"7937";2007;"ES";18;0,947570174353901;24261
"7958";2007;"ES";19;0,906623735050598;2174
"7949";2007;"ES";20;0,854829491331682;5249
"7942";2007;"ES";21;0,304213374565133;2587
"7943";2007;"ES";23;0,560240963855422;3320
"7953";2007;"ES";24;0,520650263620387;2276
"7951";2007;"ES";26;0,567087531074186;30572
"7956";2007;"ES";27;0,155859375;7680
"7950";2007;"ES";28;0,453058161350844;13325
"7944";2007;"ES";29;0,223780181086519;15904
"7945";2007;"ES";31;0,44955609362389;1239
"7955";2007;"ES";34;0,679429429429429;1332
"7947";2007;"ES";35;0,439461883408072;446
"7946";2007;"ES";36;0,792933519293352;10755
"7959";2007;"GO";1;0,687632131492933;138593
"7980";2007;"GO";5;0,878787878787879;198
"7961";2007;"GO";10;0,563318777292576;229
"7964";2007;"GO";11;0,214285714285714;42
"7962";2007;"GO";13;0,137827715355805;4005
"7963";2007;"GO";14;0,439458995276943;4658
"7971";2007;"GO";15;0,654693461328832;113754
"7975";2007;"GO";16;0,530434782608696;115
"7977";2007;"GO";17;0,85040315663064;5829
"7960";2007;"GO";18;0,922653215051893;34494
"7981";2007;"GO";19;0,810054121565362;9608
"7972";2007;"GO";20;0,873993368072004;2111
"7965";2007;"GO";21;0,678277697145622;4134
"7966";2007;"GO";23;0,515961574482888;37371
"7976";2007;"GO";24;0,572849349559379;23830
"7974";2007;"GO";26;0,826346928499496;15888
"7979";2007;"GO";27;0,409472126295017;2027
"7973";2007;"GO";28;0,63236655353286;12964
"7967";2007;"GO";29;0,522063973850105;4283
"7968";2007;"GO";31;0,719148936170213;940
"7978";2007;"GO";34;0,444745151105097;4434
"7970";2007;"GO";35;0,640883977900553;543
"7969";2007;"GO";36;0,831198583775903;9603
"7982";2007;"MA";1;0,789419392867669;20358
"8003";2007;"MA";5;0,94047619047619;336
"7984";2007;"MA";10;0,96551724137931;203
"7987";2007;"MA";11;0,205882352941176;34
"7985";2007;"MA";13;0,542600896860987;223
"7986";2007;"MA";14;0,61938202247191;712
"7994";2007;"MA";15;0,684272425959585;9353
"7998";2007;"MA";16;0,338983050847458;59
"8000";2007;"MA";17;0,93418647166362;547
"7983";2007;"MA";18;0,953040800615858;1299
"8004";2007;"MA";19;0,848390446521288;963
"7995";2007;"MA";20;0,864760432766615;2588
"7988";2007;"MA";21;0,569858712715856;637
"7989";2007;"MA";23;0,39609375;3840
"7999";2007;"MA";24;0,742665980442615;3886
"7997";2007;"MA";26;0,891857862339116;7148
"8002";2007;"MA";27;0,201539287632003;5587
"7996";2007;"MA";28;0,574571428571429;3500
"7990";2007;"MA";29;0,363417982155113;2914
"7991";2007;"MA";31;0,803468208092486;173
"8001";2007;"MA";34;0,761124121779859;427
"7993";2007;"MA";35;0,577639751552795;322
"7992";2007;"MA";36;0,839792060491493;2116
"8005";2007;"MG";1;0,830783651615749;525948
"8026";2007;"MG";5;0,917369308600337;593
"8007";2007;"MG";10;0,907348242811502;313
"8010";2007;"MG";11;0,551282051282051;78
"8008";2007;"MG";13;0,105136793431544;33737
"8009";2007;"MG";14;0,622617626848939;27651
"8017";2007;"MG";15;0,701633546066172;231276
"8021";2007;"MG";16;0,314202898550725;1725
"8023";2007;"MG";17;0,79589905362776;57060
"8006";2007;"MG";18;0,927689252228534;108255
"8027";2007;"MG";19;0,922030553450919;56753
"8018";2007;"MG";20;0,79720244407413;19803
"8011";2007;"MG";21;0,61308707885434;13861
"8012";2007;"MG";23;0,444154360773436;12257
"8022";2007;"MG";24;0,622652117247195;39131
"8020";2007;"MG";26;0,729123784793692;63158
"8025";2007;"MG";27;0,275162375589926;85604
"8019";2007;"MG";28;0,530757292077257;81184
"8013";2007;"MG";29;0,382676850659443;45038
"8014";2007;"MG";31;0,522202076808967;30335
"8024";2007;"MG";34;0,277581017941172;60141
"8016";2007;"MG";35;0,394036471168063;4058
"8015";2007;"MG";36;0,796966618546044;56109
"8028";2007;"MS";1;0,700870349492672;110875
"8049";2007;"MS";5;0,682795698924731;186
"8030";2007;"MS";10;0,911290322580645;372
"8033";2007;"MS";11;0,642857142857143;14
"8031";2007;"MS";13;0,0686198920585968;1297
"8032";2007;"MS";14;0,531994981179423;797
"8040";2007;"MS";15;0,708934285011076;60945
"8044";2007;"MS";16;0,0816326530612245;49
"8046";2007;"MS";17;0,749098557692308;3328
"8029";2007;"MS";18;0,95107869948344;6582
"8050";2007;"MS";19;0,733035923925804;4259
"8041";2007;"MS";20;0,820804438280166;3605
"8034";2007;"MS";21;0,792223572296476;823
"8035";2007;"MS";23;0,542734430923407;6985
"8045";2007;"MS";24;0,680242634315425;1154
"8043";2007;"MS";26;0,811336898395722;4675
"8048";2007;"MS";27;0,505852417302799;1965
"8042";2007;"MS";28;0,697532575547546;3607
"8036";2007;"MS";29;0,533716675378986;1913
"8037";2007;"MS";31;0,800613496932515;326
"8047";2007;"MS";34;0,713221601489758;537
"8039";2007;"MS";35;0,56390977443609;266
"8038";2007;"MS";36;0,868941979522184;1465
"8051";2007;"MT";1;0,513624399529932;145511
"8072";2007;"MT";5;0,796208530805687;211
"8053";2007;"MT";10;1;5
"8056";2007;"MT";11;0;0
"8054";2007;"MT";13;0,17169570760731;2353
"8055";2007;"MT";14;0,500833796553641;1799
"8063";2007;"MT";15;0,626042344772002;64518
"8067";2007;"MT";16;0,216216216216216;37
"8069";2007;"MT";17;0,497281905254983;3863
"8052";2007;"MT";18;0,889473684210526;2280
"8073";2007;"MT";19;0,617415906947501;3181
"8064";2007;"MT";20;0,69612225803098;28857
"8057";2007;"MT";21;0,709803921568627;255
"8058";2007;"MT";23;0,414723716799043;11709
"8068";2007;"MT";24;0,529319165682802;2541
"8066";2007;"MT";26;0,773441218467396;8404
"8071";2007;"MT";27;0,63075780089153;1346
"8065";2007;"MT";28;0,579216689628026;5081
"8059";2007;"MT";29;0,494601889338731;1482
"8060";2007;"MT";31;0,693160813308688;541
"8070";2007;"MT";34;0,628879892037787;741
"8062";2007;"MT";35;0,3359375;128
"8061";2007;"MT";36;0,750725478816019;3446
"8074";2007;"PA";1;0,841061286767822;58985
"8095";2007;"PA";5;0,725576983876067;3163
"8076";2007;"PA";10;0,864734299516908;207
"8079";2007;"PA";11;0;37
"8077";2007;"PA";13;0,0684216629943175;8623
"8078";2007;"PA";14;0,314795383001049;1906
"8086";2007;"PA";15;0,708462808312294;41192
"8090";2007;"PA";16;0,340425531914894;141
"8092";2007;"PA";17;0,884638554216867;3320
"8075";2007;"PA";18;0,950688905003626;1379
"8096";2007;"PA";19;0,73718791064389;2283
"8087";2007;"PA";20;0,805283169901941;54967
"8080";2007;"PA";21;0,295631358467983;1671
"8081";2007;"PA";23;0,598091198303287;3772
"8091";2007;"PA";24;0,768677711784933;3199
"8089";2007;"PA";26;0,817816207520611;9946
"8094";2007;"PA";27;0,20966420966421;9768
"8088";2007;"PA";28;0,4620017206768;3487
"8082";2007;"PA";29;0,437919463087248;1192
"8083";2007;"PA";31;0,453510436432638;527
"8093";2007;"PA";34;0,71830985915493;497
"8085";2007;"PA";35;0,553054662379421;933
"8084";2007;"PA";36;0,705202312138728;3287
"8097";2007;"PB";1;0,764339744975146;23135
"8118";2007;"PB";5;0,748502994011976;334
"8099";2007;"PB";10;0,5;18
"8102";2007;"PB";11;0,263157894736842;38
"8100";2007;"PB";13;0,0947075208913649;359
"8101";2007;"PB";14;0,780160857908847;1492
"8109";2007;"PB";15;0,813347776940467;21232
"8113";2007;"PB";16;0,656108597285068;221
"8115";2007;"PB";17;0,76924466931695;11068
"8098";2007;"PB";18;0,950738916256158;4060
"8119";2007;"PB";19;0,917597848819839;16735
"8110";2007;"PB";20;0,985781990521327;422
"8103";2007;"PB";21;0,734741784037559;1278
"8104";2007;"PB";23;0,759783197831978;9225
"8114";2007;"PB";24;0,826320501342883;1117
"8112";2007;"PB";26;0,765892714171337;6245
"8117";2007;"PB";27;0,89010989010989;273
"8111";2007;"PB";28;0,898895497026338;2354
"8105";2007;"PB";29;0,705938697318008;1044
"8106";2007;"PB";31;0,901639344262295;305
"8116";2007;"PB";34;0,965909090909091;88
"8108";2007;"PB";35;0,875;8
"8107";2007;"PB";36;0,941709844559586;2316
"8120";2007;"PE";1;0,901439198766697;96651
"8141";2007;"PE";5;0,793560606060606;1056
"8122";2007;"PE";10;0,668918918918919;148
"8125";2007;"PE";11;0,0303030303030303;198
"8123";2007;"PE";13;0,83695652173913;92
"8124";2007;"PE";14;0,633348902382064;2141
"8132";2007;"PE";15;0,777362333803033;143354
"8136";2007;"PE";16;0,223021582733813;139
"8138";2007;"PE";17;0,790363915940543;7804
"8121";2007;"PE";18;0,964570258601504;22467
"8142";2007;"PE";19;0,886202830188679;3392
"8133";2007;"PE";20;0,91522491349481;1156
"8126";2007;"PE";21;0,523713193976174;4449
"8127";2007;"PE";23;0,811680572109654;7551
"8137";2007;"PE";24;0,488546103372856;8687
"8135";2007;"PE";26;0,811159490404773;18603
"8140";2007;"PE";27;0,365041042974408;4142
"8134";2007;"PE";28;0,663840850005652;8847
"8128";2007;"PE";29;0,492458521870287;3978
"8129";2007;"PE";31;0,433820700269334;5198
"8139";2007;"PE";34;0,408438818565401;2370
"8131";2007;"PE";35;0,707317073170732;287
"8130";2007;"PE";36;0,809594755661502;6712
"8143";2007;"PI";1;0,820622177621676;7972
"8164";2007;"PI";5;0,914893617021277;423
"8145";2007;"PI";10;0,996124031007752;258
"8148";2007;"PI";11;0,545454545454545;11
"8146";2007;"PI";13;1;3
"8147";2007;"PI";14;0,897637795275591;1016
"8155";2007;"PI";15;0,838453016416558;9929
"8159";2007;"PI";16;0,283018867924528;53
"8161";2007;"PI";17;0,932249322493225;369
"8144";2007;"PI";18;0,948192239858907;4536
"8165";2007;"PI";19;0,902061855670103;776
"8156";2007;"PI";20;0,962174940898345;423
"8149";2007;"PI";21;0,871428571428571;70
"8150";2007;"PI";23;0,785679374389052;4092
"8160";2007;"PI";24;0,868217054263566;1290
"8158";2007;"PI";26;0,915174765558397;4692
"8163";2007;"PI";27;0,891472868217054;129
"8157";2007;"PI";28;0,947611710323575;1298
"8151";2007;"PI";29;0,943765281173594;409
"8152";2007;"PI";31;0,905660377358491;106
"8162";2007;"PI";34;0,871287128712871;202
"8154";2007;"PI";35;0,912996777658432;931
"8153";2007;"PI";36;0,869487485101311;1678
"8166";2007;"PR";1;0,763445911363206;142627
"8187";2007;"PR";5;0,875379939209726;329
"8168";2007;"PR";10;0,346153846153846;468
"8171";2007;"PR";11;0,0406320541760722;443
"8169";2007;"PR";13;0,495274102079395;529
"8170";2007;"PR";14;0,542831541218638;5580
"8178";2007;"PR";15;0,686642183897605;231183
"8182";2007;"PR";16;0,652744050509956;2059
"8184";2007;"PR";17;0,796741361614779;23384
"8167";2007;"PR";18;0,917732522624966;106409
"8188";2007;"PR";19;0,805303370786517;11125
"8179";2007;"PR";20;0,748299420543296;67477
"8172";2007;"PR";21;0,487692641632299;23035
"8173";2007;"PR";23;0,671688809752089;29204
"8183";2007;"PR";24;0,475879487642071;27715
"8181";2007;"PR";26;0,656972223086255;32149
"8186";2007;"PR";27;0,452572517467711;9446
"8180";2007;"PR";28;0,548166309122484;48945
"8174";2007;"PR";29;0,321965396666818;44042
"8175";2007;"PR";31;0,475346978452233;18517
"8185";2007;"PR";34;0,196968243308069;41692
"8177";2007;"PR";35;0,67422748191979;3042
"8176";2007;"PR";36;0,72143539547123;59663
"8212";2007;"RJ";1;0,839048139758911;38409
"8233";2007;"RJ";5;0,683010262257697;2631
"8214";2007;"RJ";10;0,733333333333333;30
"8217";2007;"RJ";11;0,00969817537533804;32171
"8215";2007;"RJ";13;0,159351145038168;1048
"8216";2007;"RJ";14;0,538024049398765;6154
"8224";2007;"RJ";15;0,628500386249517;82848
"8228";2007;"RJ";16;0,317795168424634;2939
"8230";2007;"RJ";17;0,729665558645954;14741
"8213";2007;"RJ";18;0,88317908991455;67642
"8234";2007;"RJ";19;0,766666666666667;6090
"8225";2007;"RJ";20;0,70601959869342;4286
"8218";2007;"RJ";21;0,603518636075088;11027
"8219";2007;"RJ";23;0,158296690580884;4321
"8229";2007;"RJ";24;0,354062595575492;39236
"8227";2007;"RJ";26;0,614865871833085;26840
"8232";2007;"RJ";27;0,176643517532274;23471
"8226";2007;"RJ";28;0,448489180940859;36371
"8220";2007;"RJ";29;0,244518638350601;29053
"8221";2007;"RJ";31;0,392140037755277;5827
"8231";2007;"RJ";34;0,189600647201589;13597
"8223";2007;"RJ";35;0,117425850670225;32974
"8222";2007;"RJ";36;0,659154393092941;15752
"8189";2007;"RN";1;0,926025631303557;26374
"8210";2007;"RN";5;0,834151128557409;5095
"8191";2007;"RN";10;0;0
"8194";2007;"RN";11;0,0388392857142857;4480
"8192";2007;"RN";13;0,630503144654088;636
"8193";2007;"RN";14;0,700373200639772;5627
"8201";2007;"RN";15;0,836473724639646;22131
"8205";2007;"RN";16;0,272727272727273;55
"8207";2007;"RN";17;0,823988819467281;12164
"8190";2007;"RN";18;0,941191927685516;19028
"8211";2007;"RN";19;0,937946428571429;2240
"8202";2007;"RN";20;0,908450704225352;710
"8195";2007;"RN";21;0,874509803921569;510
"8196";2007;"RN";23;0,639167064059768;6291
"8206";2007;"RN";24;0,867496339677892;1366
"8204";2007;"RN";26;0,928351972471427;8137
"8209";2007;"RN";27;0,766129032258065;124
"8203";2007;"RN";28;0,666972056802565;2183
"8197";2007;"RN";29;0,57067231339333;1889
"8198";2007;"RN";31;0,67965367965368;231
"8208";2007;"RN";34;0,865724381625442;283
"8200";2007;"RN";35;0,86;100
"8199";2007;"RN";36;0,836248012718601;2516
"8235";2007;"RO";1;0,801376738849849;13946
"8256";2007;"RO";5;0,91304347826087;69
"8237";2007;"RO";10;0;0
"8240";2007;"RO";11;0;0
"8238";2007;"RO";13;0,38936170212766;470
"8239";2007;"RO";14;0,607142857142857;644
